session_id,base_cart_item_names,base_cart_item_categories,base_cart_item_count,base_cart_value,cart_has_drink,cart_has_dessert,cart_has_side,cart_completion_score
99409,Lasagna,main,1,335.14,0,0,0,0.5
99410,Lasagna,main,1,409.97,0,0,0,0.5
99411,Double Patty Burger,main,1,275.67,0,0,0,0.6
99412,Dal Makhani | Chole Bhature,main | main,2,472.66,0,0,0,0.5
99413,Szechuan Chicken | Virgin Mojito,main | drink,2,306.41,1,0,0,0.65
99414,Shahi Mutton | Rajma Masala | Chole Bhature | Corn Salad,main | main | main | side,4,633.45,0,0,1,0.75
99415,Rajma Masala | Chole Bhature,main | main,2,566.9,0,0,0,0.5
99416,Lasagna | Spaghetti Bolognese | Rasgulla,main | main | dessert,3,656.99,0,1,0,0.65
99417,Mango Sorbet | Phirni,main | dessert,2,527.05,0,1,0,0.65
99418,Masala Dosa,main,1,374.58,0,0,0,0.5
99419,Margherita Pizza,main,1,215.91,0,0,0,0.85
99420,Masala Dosa | Fresh Lime Soda,main | drink,2,214.76,1,0,0,0.65
99421,Pepperoni Pizza | Onion Rings,main | side,2,392.88,0,0,1,0.9
99422,Cheesecake Slice,main,1,367.35,0,0,0,0.5
99423,Zinger Burger | Double Patty Burger,main | main,2,595.77,0,0,0,0.5
99424,Gnocchi Pesto | Risotto,main | main,2,416.16,0,0,0,0.75
99425,Waffles with Ice Cream | Rasmalai | Gulab Jamun Platter,main | main | main,3,820.18,0,0,0,0.5
99426,Gnocchi Pesto | Penne Arrabbiata,main | main,2,677.53,0,0,0,0.5
99427,Spring Roll | Veg Fried Rice | Manchurian Gravy,main | main | main,3,771.67,0,0,0,0.5
99428,Prawn Biryani | Hyderabadi Dum Biryani | Stir Fried Veggies,main | main | side,3,466.05,0,0,1,0.75
99429,Crispy Chicken Burger | Veg Club Sandwich,main | main,2,674.6,0,0,0,0.75
99430,Egg Biryani | Chicken Biryani,main | main,2,405.03,0,0,0,0.5
99431,Kolkata Biryani | Veg Biryani | Sugarcane Juice | Onion Rings,main | main | drink | side,4,1202.05,1,0,1,0.9
99432,Crispy Chicken Burger | Chicken Wrap | Double Patty Burger | Lemon Iced Tea,main | main | main | drink,4,592.82,1,0,0,0.65
99433,Shahi Mutton | Shahi Mutton | Potato Wedges,main | main | side,3,1001.18,0,0,1,0.75
99434,Chicken Tikka Arabian | Shawarma Platter,main | main,2,346.14,0,0,0,0.9
99435,Masala Dosa | Sugarcane Juice | Kheer,main | drink | dessert,3,460.48,1,1,0,0.65
99436,Dal Makhani,main,1,192.16,0,0,0,0.5
99437,BBQ Burger | BBQ Burger | Veg Club Sandwich,main | main | main,3,452.39,0,0,0,0.5
99438,Andhra Chicken Fry | Mango Lassi | Panna Cotta,main | drink | dessert,3,585.72,1,1,0,0.65
99439,Loaded Nachos | Chicken Wrap,main | main,2,352.39,0,0,0,0.5
99440,Grilled Salmon | BBQ Pork Ribs,main | main,2,578.67,0,0,0,0.5
99441,Lamb Chops | Lamb Chops | Grilled Chicken Steak | Sugarcane Juice,main | main | main | drink,4,612.03,1,0,0,0.65
99442,Double Patty Burger,main,1,188.71,0,0,0,0.65
99443,Manchurian Gravy | Hakka Noodles | Phirni,main | main | dessert,3,639.01,0,1,0,0.65
99444,Andhra Chicken Fry,main,1,150.89,0,0,0,0.5
99445,Chole Bhature | Shahi Mutton | Shahi Mutton,main | main | main,3,453,0,0,0,0.75
99446,BBQ Burger | BBQ Burger | Masala Papad,main | main | side,3,954.33,0,0,1,0.9
99447,Szechuan Chicken,main,1,185.61,0,0,0,0.5
99448,Masala Dosa,main,1,213.88,0,0,0,0.5
99449,Masala Dosa,main,1,253.89,0,0,0,0.5
99450,Pesarattu | Cold Coffee,main | drink,2,474.35,1,0,0,0.65
99451,Risotto | Cold Coffee | Raita,main | drink | side,3,265.41,1,0,1,0.9
99452,Veg Kadai,main,1,436.69,0,0,0,0.5
99453,Kerala Prawn Curry | Masala Dosa,main | main,2,361.88,0,0,0,0.5
99454,Gnocchi Pesto | Virgin Mojito,main | drink,2,545.38,1,0,0,0.65
99455,Shahi Mutton,main,1,343.71,0,0,0,0.65
99456,Rasmalai | Tiramisu | Rasmalai,main | main | main,3,802.18,0,0,0,0.5
99457,Spaghetti Bolognese | Gnocchi Pesto | Lasagna,main | main | main,3,1288.75,0,0,0,0.5
99458,Manchurian Gravy | Mango Kulfi,main | dessert,2,158.75,0,1,0,0.75
99459,Idli Sambar | Andhra Chicken Fry | Watermelon Juice | Gulab Jamun,main | main | drink | dessert,4,470.93,1,1,0,0.65
99460,Kerala Prawn Curry | Andhra Chicken Fry,main | main,2,574.14,0,0,0,0.5
99461,Mango Sorbet | Banana Milkshake,main | drink,2,220.52,1,0,0,0.65
99462,Pulled Pork Sandwich | Loaded Nachos,main | main,2,389.14,0,0,0,0.5
99463,Chilly Paneer | Banana Milkshake,main | drink,2,267.61,1,0,0,0.65
99464,Dal Makhani,main,1,134.17,0,0,0,0.5
99465,Butter Chicken,main,1,241.63,0,0,0,0.5
99466,Spaghetti Bolognese,main,1,301.25,0,0,0,0.5
99467,Rava Dosa,main,1,273.61,0,0,0,0.5
99468,Chole Bhature,main,1,196.47,0,0,0,0.5
99469,Fettuccine Alfredo | Margherita Pizza | Lasagna | Cold Coffee,main | main | main | drink,4,535.27,1,0,0,0.65
99470,Tiramisu,main,1,329.34,0,0,0,0.5
99471,Rajma Masala | Steamed Vegetables,main | side,2,252.4,0,0,1,0.75
99472,Rava Dosa | Rava Dosa,main | main,2,594.33,0,0,0,0.5
99473,Dal Makhani | Virgin Mojito,main | drink,2,238.22,1,0,0,0.65
99474,Rava Dosa | Raita,main | side,2,370.16,0,0,1,0.75
99475,Shahi Mutton | Rajma Masala | Butter Chicken,main | main | main,3,714.2,0,0,0,0.9
99476,Pulled Pork Sandwich | Loaded Nachos,main | main,2,335.14,0,0,0,0.65
99477,Shahi Mutton,main,1,222.17,0,0,0,0.5
99478,Chilly Paneer,main,1,377.93,0,0,0,0.5
99479,Chicken in Black Bean | Virgin Mojito | Jeera Aloo,main | drink | side,3,536.71,1,0,1,1
99480,Andhra Chicken Fry | Kerala Prawn Curry,main | main,2,857.31,0,0,0,0.9
99481,Tiramisu | Banana Milkshake,main | drink,2,189.88,1,0,0,0.65
99482,Bisi Bele Bath,main,1,173,0,0,0,0.5
99483,Pesarattu | Andhra Chicken Fry,main | main,2,281.43,0,0,0,0.5
99484,Spaghetti Bolognese | Lemon Iced Tea,main | drink,2,276.26,1,0,0,0.65
99485,Butter Chicken | Dal Makhani,main | main,2,369.17,0,0,0,0.5
99486,Dal Makhani | Chole Bhature | Garden Salad,main | main | side,3,440.23,0,0,1,0.75
99487,Double Patty Burger | BBQ Burger | Pulled Pork Sandwich | Buttermilk,main | main | main | drink,4,775.8,1,0,0,0.65
99488,Fettuccine Alfredo | Fettuccine Alfredo | Gulab Jamun,main | main | dessert,3,701.34,0,1,0,0.9
99489,Butter Chicken | Butter Chicken | Raita,main | main | side,3,686.34,0,0,1,0.85
99490,Veg Kadai,main,1,219.58,0,0,0,0.5
99491,Kung Pao Chicken | Szechuan Chicken | Manchurian Gravy | Sugarcane Juice,main | main | main | drink,4,902.34,1,0,0,0.9
99492,Penne Arrabbiata | Raita,main | side,2,255.13,0,0,1,1
99493,Veg Club Sandwich | BBQ Burger,main | main,2,517.36,0,0,0,0.5
99494,Shahi Mutton,main,1,290.66,0,0,0,0.5
99495,Kulfi Falooda | Banana Milkshake,main | drink,2,424,1,0,0,0.65
99496,Dal Makhani | Veg Kadai,main | main,2,363.1,0,0,0,0.9
99497,Mutton Biryani | Mutton Biryani | Mutton Biryani | Sugarcane Juice,main | main | main | drink,4,910.6,1,0,0,0.65
99498,Veg Club Sandwich,main,1,155.28,0,0,0,0.5
99499,Bisi Bele Bath | Pesarattu | Pesarattu,main | main | main,3,883.11,0,0,0,0.5
99500,Gulab Jamun Platter | Mango Sorbet | Brownie with Ice Cream,main | main | dessert,3,600.38,0,1,0,0.65
99501,Hyderabadi Dum Biryani | Sugarcane Juice,main | drink,2,340.12,1,0,0,0.65
99502,Butter Chicken,main,1,292.2,0,0,0,1
99503,Chole Bhature | Banana Milkshake,main | drink,2,192.94,1,0,0,0.65
99504,Veg Fried Rice | Buttermilk,main | drink,2,228.21,1,0,0,0.65
99505,Loaded Nachos,main,1,210.26,0,0,0,0.5
99506,Fettuccine Alfredo,main,1,436.45,0,0,0,0.5
99507,Waffles with Ice Cream | Virgin Mojito,main | drink,2,332.49,1,0,0,0.65
99508,Kolkata Biryani,main,1,206.25,0,0,0,0.5
99509,Rajma Masala,main,1,223.32,0,0,0,0.5
99510,Risotto,main,1,223.67,0,0,0,0.5
99511,Risotto,main,1,254.19,0,0,0,0.5
99512,Pesarattu,main,1,184.09,0,0,0,0.9
99513,Andhra Chicken Fry | Cold Coffee | Corn Salad,main | drink | side,3,721.57,1,0,1,0.9
99514,Fettuccine Alfredo,main,1,299.22,0,0,0,0.5
99515,BBQ Burger | Loaded Nachos | BBQ Burger,main | main | main,3,469.9,0,0,0,0.5
99516,Crispy Chicken Burger | Pulled Pork Sandwich | Zinger Burger | Potato Wedges,main | main | main | side,4,901.18,0,0,1,0.9
99517,Paneer Biryani,main,1,141.37,0,0,0,0.5
99518,Kung Pao Chicken | Banana Milkshake,main | drink,2,319.13,1,0,0,0.65
99519,Margherita Pizza | Fettuccine Alfredo,main | main,2,559.34,0,0,0,0.6
99520,Shawarma Platter | Lamb Kabab,main | main,2,398.73,0,0,0,0.85
99521,Paneer Biryani | Kolkata Biryani | Mutton Biryani,main | main | main,3,1283.97,0,0,0,0.5
99522,Chilly Paneer,main,1,183.41,0,0,0,0.9
99523,Chicken Biryani | Mutton Biryani | Egg Biryani,main | main | main,3,832.1,0,0,0,0.65
99524,Veg Biryani | Mango Lassi,main | drink,2,347.32,1,0,0,0.65
99525,Butter Chicken,main,1,370.74,0,0,0,0.5
99526,Egg Biryani | Masala Chai,main | drink,2,217.84,1,0,0,0.65
99527,Lamb Chops,main,1,151.66,0,0,0,0.5
99528,Veg Fried Rice | Chilly Paneer | Manchurian Gravy | Steamed Vegetables,main | main | main | side,4,1022.03,0,0,1,0.75
99529,Mushroom Risotto,main,1,183.46,0,0,0,0.75
99530,Margherita Pizza | Risotto,main | main,2,731.5,0,0,0,0.5
99531,Kerala Prawn Curry | Andhra Chicken Fry | Bisi Bele Bath,main | main | main,3,1298.83,0,0,0,0.5
99532,Chicken Rogan Josh | Virgin Mojito,main | drink,2,429.88,1,0,0,0.65
99533,Cheesecake Slice | Gulab Jamun Platter | Cheesecake Slice | Panna Cotta,main | main | main | dessert,4,943.21,0,1,0,0.65
99534,Masala Dosa | Kerala Prawn Curry,main | main,2,301.87,0,0,0,0.5
99535,Rasmalai | Mango Sorbet | Gulab Jamun,main | main | dessert,3,638.83,0,1,0,0.65
99536,Prawn Biryani | Paneer Biryani,main | main,2,667.4,0,0,0,0.5
99537,BBQ Pork Ribs,main,1,194.42,0,0,0,0.5
99538,Rava Dosa,main,1,128.45,0,0,0,0.5
99539,Paneer Biryani | Chicken Biryani,main | main,2,507.44,0,0,0,0.5
99540,Veg Club Sandwich | Veg Club Sandwich,main | main,2,296.93,0,0,0,0.5
99541,Chicken Wrap | Loaded Nachos,main | main,2,340.47,0,0,0,0.5
99542,Shahi Mutton | Shahi Mutton,main | main,2,405.21,0,0,0,0.5
99543,Pepperoni Pizza,main,1,174.35,0,0,0,0.5
99544,Appam Stew | Andhra Chicken Fry | Bisi Bele Bath,main | main | main,3,505.52,0,0,0,0.65
99545,Paneer Biryani | Prawn Biryani | Mutton Biryani | Corn Salad,main | main | main | side,4,1050.8,0,0,1,0.75
99546,Veg Biryani | Prawn Biryani | Watermelon Juice,main | main | drink,3,832.6,1,0,0,0.65
99547,Kerala Prawn Curry | Pesarattu | Rava Dosa,main | main | main,3,501.48,0,0,0,0.5
99548,Appam Stew | Kerala Prawn Curry | Andhra Chicken Fry,main | main | main,3,1094.12,0,0,0,0.6
99549,Chicken Biryani | Chicken Biryani | Coleslaw,main | main | side,3,904.39,0,0,1,0.85
99550,Kerala Prawn Curry | Kerala Prawn Curry,main | main,2,582.55,0,0,0,0.5
99551,Grilled Chicken Steak,main,1,140.92,0,0,0,0.6
99552,Chicken Tikka Arabian | Falafel Wrap,main | main,2,323.57,0,0,0,0.5
99553,Rava Dosa,main,1,332.19,0,0,0,0.5
99554,Shahi Mutton | Potato Wedges,main | side,2,300.8,0,0,1,0.75
99555,Double Patty Burger | Crispy Chicken Burger,main | main,2,314.95,0,0,0,0.65
99556,Hakka Noodles,main,1,164.49,0,0,0,0.5
99557,Spaghetti Bolognese | Penne Arrabbiata | Pepperoni Pizza,main | main | main,3,894.65,0,0,0,0.5
99558,Dal Makhani | Veg Kadai,main | main,2,743.4,0,0,0,0.5
99559,Rajma Masala | Veg Kadai | Dal Makhani,main | main | main,3,1073.73,0,0,0,0.5
99560,Appam Stew,main,1,223.64,0,0,0,0.5
99561,Kulfi Falooda,main,1,358.17,0,0,0,0.5
99562,Appam Stew,main,1,187.5,0,0,0,0.65
99563,Rajma Masala | Rajma Masala | Chole Bhature,main | main | main,3,793.61,0,0,0,0.5
99564,Hyderabadi Dum Biryani,main,1,423,0,0,0,0.65
99565,Spring Roll | Szechuan Chicken,main | main,2,561.69,0,0,0,0.5
99566,Appam Stew | Andhra Chicken Fry | Andhra Chicken Fry | Banana Milkshake,main | main | main | drink,4,1211.71,1,0,0,0.65
99567,Andhra Chicken Fry | Bisi Bele Bath,main | main,2,326.35,0,0,0,0.65
99568,Shahi Mutton,main,1,173.67,0,0,0,0.5
99569,Chole Bhature,main,1,184.16,0,0,0,0.5
99570,Butter Chicken,main,1,247.28,0,0,0,0.5
99571,Mixed Grill Plate,main,1,220.73,0,0,0,0.5
99572,Spring Roll | Chilly Paneer | Kung Pao Chicken,main | main | main,3,568.4,0,0,0,0.75
99573,Kung Pao Chicken | Szechuan Chicken,main | main,2,572.76,0,0,0,0.65
99574,Butter Chicken | Chicken Rogan Josh,main | main,2,860.15,0,0,0,0.5
99575,Chicken Rogan Josh | Chole Bhature | Raita,main | main | side,3,469.89,0,0,1,0.75
99576,Lamb Chops | Fish & Chips,main | main,2,490.62,0,0,0,0.5
99577,Zinger Burger,main,1,282.12,0,0,0,0.75
99578,Prawn Biryani | Chicken Biryani | Chicken Biryani,main | main | main,3,752.25,0,0,0,0.5
99579,Chole Bhature,main,1,472.74,0,0,0,0.65
99580,Veg Club Sandwich | Crispy Chicken Burger | Crispy Chicken Burger | Lemon Iced Tea,main | main | main | drink,4,525.66,1,0,0,0.65
99581,Kung Pao Chicken | Szechuan Chicken,main | main,2,543.7,0,0,0,0.5
99582,Fish & Chips,main,1,168.32,0,0,0,0.5
99583,Veg Fried Rice | Chilly Paneer,main | main,2,397.33,0,0,0,0.5
99584,Butter Chicken,main,1,169.77,0,0,0,0.5
99585,Chicken Tikka Arabian,main,1,151.75,0,0,0,0.5
99586,Chilly Paneer | Chilly Paneer | Rasgulla,main | main | dessert,3,658.81,0,1,0,0.65
99587,Spring Roll | Manchurian Gravy | Kung Pao Chicken,main | main | main,3,511.21,0,0,0,0.5
99588,Paneer Tikka Masala | Chole Bhature | Chicken Rogan Josh | Garden Salad,main | main | main | side,4,1373.44,0,0,1,0.75
99589,Rajma Masala | Veg Kadai,main | main,2,493.89,0,0,0,0.5
99590,Shahi Mutton | Rajma Masala,main | main,2,517.49,0,0,0,0.5
99591,Fish & Chips,main,1,247.45,0,0,0,0.5
99592,Dal Makhani | Dal Makhani | Potato Wedges,main | main | side,3,693.56,0,0,1,0.9
99593,Paneer Tikka Masala | Dal Makhani,main | main,2,519.89,0,0,0,0.5
99594,Kung Pao Chicken | Spring Roll,main | main,2,506.2,0,0,0,0.5
99595,Chole Bhature | Rasgulla,main | dessert,2,491.53,0,1,0,0.65
99596,Andhra Chicken Fry,main,1,241.24,0,0,0,0.5
99597,Lasagna,main,1,293.47,0,0,0,0.5
99598,Lamb Chops | BBQ Pork Ribs | BBQ Pork Ribs,main | main | main,3,981.87,0,0,0,0.5
99599,Tiramisu,main,1,136.48,0,0,0,0.5
99600,Pesarattu | Pesarattu,main | main,2,615.42,0,0,0,0.75
99601,Veg Biryani,main,1,277.07,0,0,0,0.5
99602,Grilled Salmon | BBQ Pork Ribs | Beef Tenderloin,main | main | main,3,503.12,0,0,0,0.65
99603,Dal Makhani | Chole Bhature,main | main,2,365.27,0,0,0,0.65
99604,Andhra Chicken Fry | Andhra Chicken Fry | Watermelon Juice,main | main | drink,3,359.24,1,0,0,0.65
99605,Hyderabadi Dum Biryani,main,1,238.69,0,0,0,0.5
99606,BBQ Pork Ribs,main,1,311.12,0,0,0,0.5
99607,Chole Bhature | Chole Bhature,main | main,2,396.6,0,0,0,0.5
99608,Lamb Chops,main,1,328.38,0,0,0,0.5
99609,Lamb Kabab | Coleslaw,main | side,2,356.64,0,0,1,0.75
99610,Hakka Noodles | Manchurian Gravy,main | main,2,501.38,0,0,0,0.5
99611,Falafel Wrap | Mutton Ouzi | Chicken Tikka Arabian,main | main | main,3,903.08,0,0,0,0.5
99612,Andhra Chicken Fry,main,1,150.89,0,0,0,0.5
99613,BBQ Pork Ribs,main,1,356.62,0,0,0,0.5
99614,Veg Kadai,main,1,273.27,0,0,0,0.5
99615,Rava Dosa,main,1,210.95,0,0,0,0.5
99616,Zinger Burger,main,1,262.94,0,0,0,0.5
99617,Chicken in Black Bean,main,1,135.11,0,0,0,0.5
99618,Pepperoni Pizza | Penne Arrabbiata,main | main,2,384.64,0,0,0,1
99619,Chole Bhature,main,1,308.51,0,0,0,0.9
99620,Chole Bhature,main,1,181.75,0,0,0,0.5
99621,Chicken Wrap | Double Patty Burger | Crispy Chicken Burger,main | main | main,3,830.29,0,0,0,0.5
99622,Shawarma Platter | Mixed Grill Plate | Phirni,main | main | dessert,3,619.01,0,1,0,0.65
99623,Kolkata Biryani | Hyderabadi Dum Biryani | Paneer Biryani,main | main | main,3,581.87,0,0,0,0.5
99624,Szechuan Chicken | Szechuan Chicken,main | main,2,546.2,0,0,0,0.65
99625,Shawarma Platter | Hummus Platter,main | main,2,859.88,0,0,0,0.5
99626,Lasagna | Spaghetti Bolognese | Penne Arrabbiata,main | main | main,3,1021.78,0,0,0,0.6
99627,Mushroom Risotto,main,1,319.46,0,0,0,0.5
99628,Chilly Paneer,main,1,271.61,0,0,0,0.65
99629,Kung Pao Chicken,main,1,297.99,0,0,0,0.6
99630,Masala Dosa | Garden Salad,main | side,2,276.11,0,0,1,0.75
99631,Zinger Burger,main,1,292.24,0,0,0,0.5
99632,Masala Dosa | Kerala Prawn Curry | Stir Fried Veggies,main | main | side,3,652.77,0,0,1,0.75
99633,Pulled Pork Sandwich | Onion Rings,main | side,2,422.99,0,0,1,0.75
99634,Hyderabadi Dum Biryani,main,1,290.02,0,0,0,0.5
99635,Falafel Wrap | Potato Wedges,main | side,2,322.04,0,0,1,0.75
99636,Dal Makhani,main,1,167.58,0,0,0,0.5
99637,Chicken Cordon Bleu | Mushroom Risotto,main | main,2,543.82,0,0,0,0.5
99638,Dal Makhani | Rajma Masala | Fresh Lime Soda,main | main | drink,3,635.12,1,0,0,0.9
99639,Veg Fried Rice,main,1,245.36,0,0,0,0.5
99640,Rajma Masala | Mango Kulfi,main | dessert,2,418.26,0,1,0,0.65
99641,Penne Arrabbiata | Margherita Pizza | Fettuccine Alfredo,main | main | main,3,570.55,0,0,0,0.65
99642,Double Patty Burger | Double Patty Burger,main | main,2,893.63,0,0,0,0.5
99643,Andhra Chicken Fry | Raita | Rasgulla,main | side | dessert,3,339.33,0,1,1,0.9
99644,Butter Chicken | Cold Coffee,main | drink,2,240.99,1,0,0,0.65
99645,Fettuccine Alfredo | Penne Arrabbiata,main | main,2,445.78,0,0,0,0.85
99646,Chicken Biryani,main,1,357.12,0,0,0,0.5
99647,Shahi Mutton | Chole Bhature | Lemon Iced Tea,main | main | drink,3,407.7,1,0,0,0.65
99648,BBQ Pork Ribs | Grilled Chicken Steak | Chicken Cordon Bleu,main | main | main,3,548.7,0,0,0,0.5
99649,Chicken Wrap | Brownie with Ice Cream,main | dessert,2,384.24,0,1,0,0.65
99650,Chilly Paneer,main,1,426.05,0,0,0,0.5
99651,Rava Dosa,main,1,227.82,0,0,0,0.5
99652,Shahi Mutton,main,1,145.62,0,0,0,0.5
99653,Lasagna,main,1,293.47,0,0,0,0.5
99654,Rajma Masala | Chole Bhature | Masala Chai,main | main | drink,3,373.41,1,0,0,0.65
99655,Bisi Bele Bath,main,1,291.1,0,0,0,0.5
99656,Fettuccine Alfredo,main,1,278.83,0,0,0,0.5
99657,Andhra Chicken Fry | Sugarcane Juice,main | drink,2,230.5,1,0,0,0.65
99658,Kerala Prawn Curry,main,1,309.05,0,0,0,0.75
99659,Crispy Chicken Burger | Veg Club Sandwich,main | main,2,600.72,0,0,0,0.5
99660,Gnocchi Pesto | Virgin Mojito,main | drink,2,219.29,1,0,0,0.65
99661,BBQ Burger | Pulled Pork Sandwich | Double Patty Burger,main | main | main,3,463.45,0,0,0,0.9
99662,Butter Chicken,main,1,286.43,0,0,0,0.5
99663,Dal Makhani,main,1,249.47,0,0,0,0.5
99664,Rajma Masala | Chicken Rogan Josh,main | main,2,340.76,0,0,0,0.5
99665,Chole Bhature | Shahi Mutton,main | main,2,524.34,0,0,0,0.5
99666,Fettuccine Alfredo | Pepperoni Pizza,main | main,2,338.75,0,0,0,0.6
99667,Gnocchi Pesto | Rasgulla,main | dessert,2,223.7,0,1,0,0.65
99668,BBQ Burger,main,1,163.41,0,0,0,0.5
99669,Dal Makhani | Garden Salad,main | side,2,248.29,0,0,1,1
99670,Kerala Prawn Curry | Appam Stew | Pesarattu,main | main | main,3,537.39,0,0,0,0.9
99671,Dal Makhani | Chole Bhature | Chicken Rogan Josh | Coleslaw,main | main | main | side,4,620.35,0,0,1,0.9
99672,Chole Bhature,main,1,161.52,0,0,0,0.5
99673,Pesarattu | Jeera Aloo,main | side,2,344.93,0,0,1,0.75
99674,Chilly Paneer,main,1,332.85,0,0,0,0.5
99675,Veg Kadai | Chole Bhature | Paneer Tikka Masala | Cold Coffee,main | main | main | drink,4,831.51,1,0,0,0.65
99676,Loaded Nachos | Zinger Burger,main | main,2,426.09,0,0,0,0.5
99677,Veg Kadai | Onion Rings,main | side,2,413.42,0,0,1,0.9
99678,Pesarattu | Pesarattu,main | main,2,728.62,0,0,0,0.75
99679,Shahi Mutton,main,1,285.1,0,0,0,0.5
99680,Hyderabadi Dum Biryani | Cold Coffee,main | drink,2,546.8,1,0,0,0.65
99681,Veg Club Sandwich,main,1,395.15,0,0,0,0.5
99682,Chole Bhature | Shahi Mutton | Chole Bhature,main | main | main,3,410.21,0,0,0,0.9
99683,Hakka Noodles,main,1,292.35,0,0,0,0.5
99684,Margherita Pizza,main,1,346.24,0,0,0,0.9
99685,BBQ Pork Ribs | Beef Tenderloin,main | main,2,697.81,0,0,0,0.5
99686,Masala Dosa | Andhra Chicken Fry | Corn Salad,main | main | side,3,839.75,0,0,1,0.75
99687,Bisi Bele Bath | Appam Stew,main | main,2,687.98,0,0,0,0.5
99688,Masala Dosa | Kerala Prawn Curry,main | main,2,343.59,0,0,0,0.5
99689,BBQ Burger | Double Patty Burger | Double Patty Burger,main | main | main,3,493.94,0,0,0,1
99690,Chicken Biryani | Onion Rings,main | side,2,408.11,0,0,1,0.85
99691,Paneer Tikka Masala | Fresh Lime Soda,main | drink,2,297.06,1,0,0,0.65
99692,Pesarattu,main,1,175.51,0,0,0,0.5
99693,Margherita Pizza | Sugarcane Juice,main | drink,2,225.11,1,0,0,0.65
99694,Fish & Chips | Masala Papad,main | side,2,248.68,0,0,1,0.75
99695,Chole Bhature,main,1,297.47,0,0,0,0.5
99696,Penne Arrabbiata,main,1,290.75,0,0,0,0.5
99697,Hyderabadi Dum Biryani | Watermelon Juice,main | drink,2,387.36,1,0,0,0.65
99698,Prawn Biryani | Paneer Biryani,main | main,2,768.88,0,0,0,0.5
99699,Chocolate Lava Cake | Tiramisu | Cheesecake Slice,main | main | main,3,623.08,0,0,0,0.75
99700,Chicken Rogan Josh,main,1,246.35,0,0,0,0.65
99701,Gnocchi Pesto,main,1,194.77,0,0,0,0.5
99702,Appam Stew,main,1,214.5,0,0,0,0.5
99703,Rava Dosa,main,1,293.97,0,0,0,0.5
99704,Pepperoni Pizza | Fettuccine Alfredo | Margherita Pizza | Potato Wedges,main | main | main | side,4,576.69,0,0,1,0.75
99705,Veg Club Sandwich | Zinger Burger,main | main,2,542.9,0,0,0,0.5
99706,Shahi Mutton,main,1,217.24,0,0,0,0.5
99707,Chicken Biryani | Kolkata Biryani | Lemon Iced Tea,main | main | drink,3,426.73,1,0,0,0.65
99708,Chilly Paneer,main,1,122.11,0,0,0,0.65
99709,Spring Roll,main,1,185.77,0,0,0,0.65
99710,Waffles with Ice Cream | Watermelon Juice,main | drink,2,510.75,1,0,0,0.65
99711,Andhra Chicken Fry | Pesarattu,main | main,2,580.67,0,0,0,0.5
99712,Butter Chicken | Chicken Rogan Josh,main | main,2,290.28,0,0,0,0.65
99713,Andhra Chicken Fry | Kerala Prawn Curry | Appam Stew,main | main | main,3,874.46,0,0,0,0.5
99714,Mixed Grill Plate,main,1,146.31,0,0,0,0.6
99715,Chicken Biryani | Kolkata Biryani,main | main,2,516.71,0,0,0,0.6
99716,Manchurian Gravy | Masala Chai,main | drink,2,196.81,1,0,0,0.65
99717,Chicken Wrap,main,1,157.53,0,0,0,0.5
99718,Rajma Masala | Chicken Rogan Josh,main | main,2,331.22,0,0,0,0.65
99719,Kolkata Biryani,main,1,246.56,0,0,0,0.5
99720,Paneer Biryani | Hyderabadi Dum Biryani,main | main,2,386.55,0,0,0,0.65
99721,Chilly Paneer,main,1,250.56,0,0,0,0.5
99722,Kung Pao Chicken,main,1,174.28,0,0,0,0.75
99723,Dal Makhani | Raita,main | side,2,367.11,0,0,1,0.75
99724,Shahi Mutton,main,1,121.58,0,0,0,0.5
99725,Masala Dosa,main,1,182.98,0,0,0,0.5
99726,Pesarattu | Garden Salad,main | side,2,252.7,0,0,1,0.9
99727,Dal Makhani,main,1,176,0,0,0,0.65
99728,Gulab Jamun Platter,main,1,294.66,0,0,0,0.5
99729,Chilly Paneer | Szechuan Chicken,main | main,2,383.47,0,0,0,0.5
99730,Margherita Pizza | Fettuccine Alfredo,main | main,2,746.27,0,0,0,0.5
99731,Pesarattu | Corn Salad,main | side,2,435.41,0,0,1,0.75
99732,Chicken Mandi | Chicken Tikka Arabian,main | main,2,677.07,0,0,0,0.5
99733,Szechuan Chicken,main,1,267.79,0,0,0,0.65
99734,Fettuccine Alfredo | Buttermilk,main | drink,2,193.47,1,0,0,0.65
99735,Hakka Noodles | Manchurian Gravy | Panna Cotta,main | main | dessert,3,686.13,0,1,0,0.65
99736,Grilled Chicken Steak | Cold Coffee,main | drink,2,457.87,1,0,0,0.65
