session_id,user_id,restaurant_id,session_timestamp,hour,day_of_week,meal_time,is_weekend,weather_condition,traffic_density,is_festival_day,estimated_delivery_time,delivery_zone,session_engagement_score,num_past_orders_at_restaurant
75886,747,201,21/09/2025 11:50,4,1,late_night,0,Cloudy,Low,0,53,east,0.5317,1
75887,1705,469,21/09/2025 11:55,15,4,lunch,0,Stormy,Low,0,32,north,0.2067,0
75888,2274,158,21/09/2025 12:00,19,1,dinner,0,Sunny,Low,1,27,east,0.2167,1
75889,1526,51,21/09/2025 12:05,21,6,dinner,1,Windy,Medium,0,73,west,0.44,1
75890,350,613,21/09/2025 12:10,18,6,snack,1,Sandstorms,Jam,0,76,east,0.4283,0
75891,2763,301,21/09/2025 12:15,20,1,dinner,0,Sunny,High,0,62,east,0.49,0
75892,3822,402,21/09/2025 12:20,15,2,lunch,0,Sunny,Low,0,64,east,0.42,1
75893,937,480,21/09/2025 12:25,6,1,breakfast,0,Sunny,Low,0,52,central,0.5533,0
75894,2503,282,21/09/2025 12:30,14,2,lunch,0,Cloudy,Medium,0,71,north,0.2417,0
75895,3515,513,21/09/2025 12:35,20,1,dinner,0,Sunny,High,0,44,north,0.0933,1
75896,472,160,21/09/2025 12:40,8,3,breakfast,0,Rainy,Medium,0,55,central,0.5983,0
75897,3825,311,21/09/2025 12:45,4,3,late_night,0,Fog,Medium,0,37,east,0.3967,1
75898,3654,555,21/09/2025 12:50,7,4,breakfast,0,Stormy,Medium,0,47,central,0.6,0
75899,3088,647,21/09/2025 12:55,15,0,lunch,0,Sunny,High,1,85,central,0.51,0
75900,2354,409,21/09/2025 13:00,18,2,snack,0,Windy,Medium,0,48,central,0.42,0
75901,3422,114,21/09/2025 13:05,20,0,dinner,0,Sandstorms,Medium,0,59,south,0.49,0
75902,239,362,21/09/2025 13:10,13,6,lunch,1,Stormy,High,0,42,north,0.565,0
75903,1988,174,21/09/2025 13:15,16,1,snack,0,Cloudy,Low,0,41,west,0.26,0
75904,2165,602,21/09/2025 13:20,12,4,lunch,0,Windy,Jam,0,57,west,0.565,1
75905,1325,469,21/09/2025 13:25,21,3,dinner,0,Fog,High,0,48,east,0.17,0
75906,3556,273,21/09/2025 13:30,14,2,lunch,0,Cloudy,Medium,0,36,south,0.6017,0
75907,2934,501,21/09/2025 13:35,16,5,snack,1,Sunny,Medium,0,57,central,0.415,0
75908,3092,423,21/09/2025 13:40,18,5,snack,1,Fog,Low,0,30,north,0.1917,1
75909,657,198,21/09/2025 13:45,14,4,lunch,0,Sunny,Medium,0,75,south,0.62,0
75910,3460,372,21/09/2025 13:50,6,1,breakfast,0,Stormy,High,0,58,north,0.545,1
75911,3756,522,21/09/2025 13:55,9,4,breakfast,0,Fog,High,0,85,east,0.6967,0
75912,1140,533,21/09/2025 14:00,15,0,lunch,0,Fog,High,0,78,north,0.3617,1
75913,2081,345,21/09/2025 14:05,20,4,dinner,0,Windy,High,0,68,west,0.66,0
75914,229,8,21/09/2025 14:10,8,1,breakfast,0,Rainy,High,0,79,west,0.5333,0
75915,2419,169,21/09/2025 14:15,17,5,snack,1,Fog,Medium,1,52,north,0.2733,0
75916,3439,611,21/09/2025 14:20,20,1,dinner,0,Cloudy,Jam,0,80,central,0.4833,0
75917,105,644,21/09/2025 14:25,17,1,snack,0,Rainy,Medium,0,56,east,0.7467,0
75918,3408,103,21/09/2025 14:30,13,3,lunch,0,Sunny,Medium,0,54,south,0.5217,0
75919,1915,426,21/09/2025 14:35,11,3,lunch,0,Sunny,Medium,0,75,east,0.5883,0
75920,3265,674,21/09/2025 14:40,6,1,breakfast,0,Cloudy,High,0,72,north,0.3733,0
75921,1670,376,21/09/2025 14:45,22,2,dinner,0,Cloudy,Medium,0,48,south,0.455,1
75922,3177,438,21/09/2025 14:50,9,5,breakfast,1,Cloudy,Low,0,63,west,0.4283,0
75923,195,306,21/09/2025 14:55,10,3,breakfast,0,Sunny,Medium,0,39,west,0.385,0
75924,639,524,21/09/2025 15:00,7,3,breakfast,0,Cloudy,High,0,33,south,0.1367,1
75925,2780,341,21/09/2025 15:05,14,4,lunch,0,Rainy,High,0,60,east,0.7583,0
75926,1173,302,21/09/2025 15:10,14,3,lunch,0,Cloudy,High,0,81,south,0.21,0
75927,3861,447,21/09/2025 15:15,18,1,snack,0,Sandstorms,Medium,0,75,north,0.4867,0
75928,392,163,21/09/2025 15:20,17,0,snack,0,Sunny,Medium,1,38,north,0.44,0
75929,767,189,21/09/2025 15:25,8,5,breakfast,1,Sunny,Jam,0,72,central,0.45,1
75930,2716,283,21/09/2025 15:30,2,3,late_night,0,Sunny,Medium,0,75,north,0.5333,0
75931,1736,25,21/09/2025 15:35,18,0,snack,0,Windy,Medium,0,38,east,0.2067,0
75932,3395,389,21/09/2025 15:40,12,1,lunch,0,Cloudy,Medium,0,67,west,0.3917,0
75933,1373,183,21/09/2025 15:45,17,3,snack,0,Cloudy,Medium,0,55,central,0.1867,0
75934,872,571,21/09/2025 15:50,15,0,lunch,0,Fog,Jam,0,58,west,0.175,0
75935,2662,440,21/09/2025 15:55,23,4,dinner,0,Sunny,Low,0,40,central,0.4683,0
75936,1881,603,21/09/2025 16:00,20,4,dinner,0,Fog,Low,0,64,south,0.3733,0
75937,2537,569,21/09/2025 16:05,18,1,snack,0,Sunny,Medium,0,75,south,0.7467,0
75938,57,411,21/09/2025 16:10,21,2,dinner,0,Windy,Medium,0,46,central,0.455,0
75939,3661,550,21/09/2025 16:15,5,4,late_night,0,Sunny,High,0,62,north,0.1367,0
75940,1890,229,21/09/2025 16:20,15,5,lunch,1,Cloudy,Medium,0,65,south,0.5883,0
75941,3571,178,21/09/2025 16:25,17,0,snack,0,Sunny,High,0,75,west,0.385,0
75942,2693,280,21/09/2025 16:30,14,5,lunch,1,Sunny,Medium,0,49,central,0.1367,0
75943,1361,563,21/09/2025 16:35,11,4,lunch,0,Fog,Low,0,39,south,0.4983,0
75944,1502,176,21/09/2025 16:40,19,4,dinner,0,Windy,High,0,94,east,0.49,0
75945,1683,627,21/09/2025 16:45,12,0,lunch,0,Rainy,High,0,94,east,0.4517,0
75946,3617,422,21/09/2025 16:50,22,2,dinner,0,Stormy,Low,0,40,north,0.5667,0
75947,1506,51,21/09/2025 16:55,6,3,breakfast,0,Sunny,Medium,0,73,west,0.455,0
75948,3904,356,21/09/2025 17:00,17,1,snack,0,Cloudy,High,0,45,west,0.575,0
75949,1862,211,21/09/2025 17:05,13,3,lunch,0,Cloudy,Medium,0,71,west,0.3767,0
75950,2996,294,21/09/2025 17:10,10,1,breakfast,0,Cloudy,Jam,0,106,west,0.4433,0
75951,2731,301,21/09/2025 17:15,21,2,dinner,0,Sunny,Low,0,42,central,0.5417,0
75952,1298,189,21/09/2025 17:20,19,5,dinner,1,Cloudy,High,0,58,central,0.4933,1
75953,2141,243,21/09/2025 17:25,11,6,lunch,1,Windy,Low,0,39,west,0.5533,0
75954,2430,470,21/09/2025 17:30,16,5,snack,1,Sunny,Low,0,56,central,0.2217,0
75955,3247,442,21/09/2025 17:35,14,1,lunch,0,Stormy,High,0,77,south,0.2833,0
75956,3104,571,21/09/2025 17:40,14,0,lunch,0,Rainy,Medium,0,37,north,0.4433,1
75957,163,55,21/09/2025 17:45,17,1,snack,0,Cloudy,Low,0,36,north,0.455,0
75958,2345,651,21/09/2025 17:50,20,3,dinner,0,Cloudy,High,0,62,west,0.5683,0
75959,3945,113,21/09/2025 17:55,9,6,breakfast,1,Sunny,Jam,1,116,west,0.0933,0
75960,1915,84,21/09/2025 18:00,11,3,lunch,0,Cloudy,High,0,56,east,0.455,1
75961,3153,577,21/09/2025 18:05,22,1,dinner,0,Sunny,Medium,0,29,east,0.4833,0
75962,3021,469,21/09/2025 18:10,7,2,breakfast,0,Rainy,Jam,0,59,north,0.6333,1
75963,1106,313,21/09/2025 18:15,19,2,dinner,0,Rainy,Jam,1,76,west,0.42,1
75964,2184,430,21/09/2025 18:20,9,6,breakfast,1,Cloudy,Low,0,53,east,0.5333,0
75965,2396,79,21/09/2025 18:25,9,6,breakfast,1,Cloudy,Low,1,44,east,0.4967,1
75966,1196,322,21/09/2025 18:30,19,2,dinner,0,Stormy,Jam,0,113,north,0.7,0
75967,3315,434,21/09/2025 18:35,22,3,dinner,0,Sunny,Medium,0,38,central,0.6767,0
75968,41,236,21/09/2025 18:40,21,6,dinner,1,Fog,High,0,35,west,0.4583,0
75969,1510,501,21/09/2025 18:45,10,2,breakfast,0,Windy,High,0,71,south,0.4283,0
75970,12,175,21/09/2025 18:50,10,1,breakfast,0,Rainy,Medium,0,33,east,0.4383,0
75971,3316,492,21/09/2025 18:55,12,4,lunch,0,Sunny,High,0,61,central,0.6183,0
75972,492,512,21/09/2025 19:00,20,1,dinner,0,Fog,Medium,0,38,central,0.5333,0
75973,63,404,21/09/2025 19:05,20,3,dinner,0,Fog,High,0,62,west,0.3,0
75974,3793,195,21/09/2025 19:10,17,1,snack,0,Rainy,High,0,43,west,0.6317,0
75975,3262,266,21/09/2025 19:15,19,4,dinner,0,Windy,High,0,54,south,0.4433,0
75976,307,113,21/09/2025 19:20,20,6,dinner,1,Sunny,High,0,94,central,0.475,1
75977,2399,353,21/09/2025 19:25,8,0,breakfast,0,Fog,High,0,55,west,0.3383,0
75978,2929,465,21/09/2025 19:30,13,6,lunch,1,Sunny,Medium,0,74,central,0.3617,0
75979,1311,465,21/09/2025 19:35,5,1,late_night,0,Cloudy,Low,0,63,east,0.4633,0
75980,2638,394,21/09/2025 19:40,9,6,breakfast,1,Sandstorms,Jam,0,97,central,0.2217,0
75981,678,147,21/09/2025 19:45,15,6,lunch,1,Cloudy,High,0,89,south,0.3733,0
75982,18,135,21/09/2025 19:50,16,3,snack,0,Cloudy,Jam,0,95,central,0.4167,0
75983,118,452,21/09/2025 19:55,17,3,snack,0,Sunny,Medium,0,42,central,0.5683,2
75984,532,504,21/09/2025 20:00,13,6,lunch,1,Fog,High,0,77,north,0.6233,0
75985,1120,675,21/09/2025 20:05,17,0,snack,0,Cloudy,Medium,0,52,south,0.5983,0
75986,1827,185,21/09/2025 20:10,16,1,snack,0,Cloudy,High,0,82,east,0.495,0
75987,1062,152,21/09/2025 20:15,15,4,lunch,0,Cloudy,Medium,0,73,south,0.4167,0
75988,3312,293,21/09/2025 20:20,23,3,dinner,0,Windy,Medium,0,66,east,0.5983,0
75989,2556,592,21/09/2025 20:25,18,4,snack,0,Rainy,Medium,0,60,north,0.405,0
75990,2009,153,21/09/2025 20:30,13,5,lunch,1,Cloudy,Medium,0,45,central,0.485,0
75991,2286,575,21/09/2025 20:35,22,0,dinner,0,Cloudy,High,0,44,east,0.0933,0
75992,2266,565,21/09/2025 20:40,12,2,lunch,0,Stormy,Low,0,26,west,0.07,0
75993,619,187,21/09/2025 20:45,18,6,snack,1,Rainy,High,0,37,south,0.4633,2
75994,1639,327,21/09/2025 20:50,16,1,snack,0,Sunny,High,0,53,central,0.37,0
75995,2688,399,21/09/2025 20:55,13,0,lunch,0,Fog,Jam,0,53,east,0.46,0
75996,2388,455,21/09/2025 21:00,18,6,snack,1,Rainy,Medium,0,39,south,0.645,0
75997,2600,280,21/09/2025 21:05,17,0,snack,0,Sunny,Low,0,41,east,0.3967,0
75998,1249,482,21/09/2025 21:10,17,3,snack,0,Cloudy,High,0,48,east,0.2733,0
75999,36,298,21/09/2025 21:15,9,3,breakfast,0,Fog,Medium,0,35,north,0.4967,0
76000,3727,56,21/09/2025 21:20,20,1,dinner,0,Sunny,Medium,0,34,south,0.405,0
76001,1972,682,21/09/2025 21:25,13,3,lunch,0,Sunny,High,0,86,north,0.565,0
76002,1704,71,21/09/2025 21:30,12,0,lunch,0,Sunny,Medium,1,42,south,0.5367,0
76003,3188,457,21/09/2025 21:35,19,0,dinner,0,Sunny,High,0,40,south,0.665,0
76004,726,218,21/09/2025 21:40,9,5,breakfast,1,Sunny,High,0,76,central,0.5433,0
76005,1218,671,21/09/2025 21:45,18,6,snack,1,Rainy,Medium,0,48,west,0.5883,0
76006,2893,43,21/09/2025 21:50,10,3,breakfast,0,Fog,Jam,0,99,central,0.4667,0
76007,2644,79,21/09/2025 21:55,20,4,dinner,0,Sunny,High,0,64,west,0.5283,1
76008,739,483,21/09/2025 22:00,17,0,snack,0,Sunny,High,0,50,central,0.5983,0
76009,2474,639,21/09/2025 22:05,17,4,snack,0,Fog,Jam,0,95,north,0.3733,0
76010,266,656,21/09/2025 22:10,15,1,lunch,0,Sunny,Low,0,30,central,0.3817,0
76011,3290,421,21/09/2025 22:15,9,2,breakfast,0,Cloudy,High,0,41,west,0.545,0
76012,1195,492,21/09/2025 22:20,11,2,lunch,0,Fog,High,0,61,west,0.475,0
76013,1108,106,21/09/2025 22:25,11,1,lunch,0,Cloudy,High,0,64,south,0.3967,0
76014,2987,537,21/09/2025 22:30,14,3,lunch,0,Sunny,Jam,0,98,north,0.5217,0
76015,2572,306,21/09/2025 22:35,22,3,dinner,0,Rainy,Jam,1,61,south,0.505,0
76016,2435,563,21/09/2025 22:40,20,3,dinner,0,Rainy,High,0,57,south,0.3317,1
76017,1351,618,21/09/2025 22:45,18,0,snack,0,Cloudy,High,0,73,east,0.2767,0
76018,2793,311,21/09/2025 22:50,21,2,dinner,0,Sunny,Low,0,32,east,0.2617,0
76019,1270,215,21/09/2025 22:55,17,6,snack,1,Fog,Medium,0,36,central,0.1633,0
76020,3470,440,21/09/2025 23:00,12,2,lunch,0,Rainy,High,0,58,west,0.3967,0
76021,386,410,21/09/2025 23:05,21,6,dinner,1,Windy,High,0,64,east,0.3967,0
76022,569,233,21/09/2025 23:10,16,2,snack,0,Stormy,Medium,0,75,east,0.475,0
76023,1753,181,21/09/2025 23:15,9,2,breakfast,0,Sunny,Medium,0,63,west,0.3967,1
76024,1190,570,21/09/2025 23:20,21,2,dinner,0,Sunny,High,0,46,west,0.645,0
76025,2305,469,21/09/2025 23:25,19,4,dinner,0,Stormy,High,0,48,north,0.62,0
76026,2988,272,21/09/2025 23:30,19,3,dinner,0,Sunny,High,0,36,east,0.4783,0
76027,223,560,21/09/2025 23:35,8,0,breakfast,0,Rainy,High,0,38,central,0.1833,0
76028,1240,317,21/09/2025 23:40,20,5,dinner,1,Sunny,High,0,58,north,0.1933,1
76029,291,230,21/09/2025 23:45,14,3,lunch,0,Fog,Jam,0,50,east,0.61,0
76030,887,277,21/09/2025 23:50,9,3,breakfast,0,Sunny,High,0,49,north,0.42,0
76031,3577,539,21/09/2025 23:55,21,1,dinner,0,Sandstorms,Medium,0,58,south,0.5783,0
76032,2518,191,22/09/2025 00:00,19,3,dinner,0,Sunny,High,0,67,central,0.5083,0
76033,2445,367,22/09/2025 00:05,17,2,snack,0,Windy,High,1,55,west,0.6067,1
76034,53,664,22/09/2025 00:10,20,2,dinner,0,Sunny,Medium,0,57,central,0.6567,0
76035,3318,185,22/09/2025 00:15,22,6,dinner,1,Cloudy,Medium,0,66,west,0.5317,0
76036,1159,215,22/09/2025 00:20,11,5,lunch,1,Cloudy,Medium,0,36,central,0.1833,0
76037,3049,289,22/09/2025 00:25,13,6,lunch,1,Windy,Low,0,64,central,0.5783,0
76038,3153,184,22/09/2025 00:30,22,0,dinner,0,Cloudy,Low,0,37,east,0.4833,0
76039,1112,121,22/09/2025 00:35,9,6,breakfast,1,Cloudy,Medium,0,74,east,0.53,0
76040,2760,72,22/09/2025 00:40,21,5,dinner,1,Windy,Low,0,48,east,0.6117,1
76041,1653,96,22/09/2025 00:45,17,3,snack,0,Sunny,High,0,47,west,0.5833,1
76042,3699,641,22/09/2025 00:50,11,4,lunch,0,Cloudy,High,0,43,south,0.3817,0
76043,311,515,22/09/2025 00:55,12,4,lunch,0,Sunny,High,0,72,north,0.5867,0
76044,3750,14,22/09/2025 01:00,20,5,dinner,1,Rainy,High,0,48,west,0.5217,0
76045,15,467,22/09/2025 01:05,21,3,dinner,0,Rainy,Low,0,48,north,0.7333,1
76046,3310,403,22/09/2025 01:10,17,2,snack,0,Windy,High,0,47,north,0.1717,0
76047,2451,134,22/09/2025 01:15,17,0,snack,0,Stormy,Medium,0,43,south,0.475,0
76048,1366,358,22/09/2025 01:20,7,0,breakfast,0,Windy,Low,0,46,north,0.5783,1
76049,1909,6,22/09/2025 01:25,13,3,lunch,0,Windy,High,0,73,north,0.1367,0
76050,2363,597,22/09/2025 01:30,17,4,snack,0,Sunny,Medium,0,29,central,0.215,1
76051,1456,429,22/09/2025 01:35,14,6,lunch,1,Windy,Medium,0,60,central,0.545,1
76052,1079,539,22/09/2025 01:40,9,4,breakfast,0,Rainy,Medium,0,58,west,0.67,0
76053,3382,266,22/09/2025 01:45,6,3,breakfast,0,Rainy,High,0,54,north,0.4933,0
76054,1526,508,22/09/2025 01:50,14,2,lunch,0,Rainy,Low,1,33,west,0.54,0
76055,1800,510,22/09/2025 01:55,16,6,snack,1,Fog,High,0,63,east,0.5767,0
76056,2262,139,22/09/2025 02:00,21,4,dinner,0,Rainy,High,0,71,central,0.44,4
76057,96,341,22/09/2025 02:05,17,1,snack,0,Fog,High,0,60,central,0.4517,0
76058,3071,21,22/09/2025 02:10,9,2,breakfast,0,Sunny,Medium,0,48,central,0.2633,0
76059,3096,425,22/09/2025 02:15,21,5,dinner,1,Cloudy,High,0,40,south,0.6217,0
76060,349,625,22/09/2025 02:20,19,3,dinner,0,Windy,Medium,0,75,central,0.4283,0
76061,1758,619,22/09/2025 02:25,8,2,breakfast,0,Stormy,Medium,0,64,north,0.3083,1
76062,232,266,22/09/2025 02:30,22,1,dinner,0,Cloudy,Low,0,37,central,0.1867,0
76063,3725,78,22/09/2025 02:35,10,0,breakfast,0,Sunny,Jam,0,55,central,0.42,0
76064,1716,582,22/09/2025 02:40,16,1,snack,0,Rainy,Jam,0,51,central,0.51,0
76065,2497,443,22/09/2025 02:45,9,6,breakfast,1,Sunny,Low,0,26,central,0.4667,0
76066,2444,341,22/09/2025 02:50,10,4,breakfast,0,Sunny,Medium,0,48,east,0.6783,0
76067,2825,166,22/09/2025 02:55,22,2,dinner,0,Sunny,Low,0,29,north,0.5567,0
76068,2543,546,22/09/2025 03:00,15,1,lunch,0,Cloudy,Jam,0,116,south,0.56,0
76069,62,501,22/09/2025 03:05,10,3,breakfast,0,Cloudy,Jam,0,88,north,0.565,0
76070,3806,252,22/09/2025 03:10,10,0,breakfast,0,Cloudy,Medium,0,50,east,0.455,0
76071,3651,89,22/09/2025 03:15,20,6,dinner,1,Windy,Medium,0,48,north,0.6767,0
76072,2263,314,22/09/2025 03:20,22,2,dinner,0,Fog,Jam,0,76,central,0.4667,0
76073,2335,327,22/09/2025 03:25,15,0,lunch,0,Sunny,Jam,0,66,central,0.6017,0
76074,2229,689,22/09/2025 03:30,22,2,dinner,0,Sunny,Medium,0,75,north,0.4517,1
76075,2079,414,22/09/2025 03:35,10,2,breakfast,0,Sunny,Medium,0,46,central,0.44,1
76076,1480,647,22/09/2025 03:40,16,3,snack,0,Fog,High,0,85,west,0.6383,0
76077,1507,45,22/09/2025 03:45,17,0,snack,0,Sunny,Low,0,51,west,0.565,0
76078,2303,221,22/09/2025 03:50,20,3,dinner,0,Cloudy,High,1,51,central,0.4433,0
76079,1323,206,22/09/2025 03:55,15,2,lunch,0,Cloudy,Jam,0,113,central,0.3333,0
76080,138,539,22/09/2025 04:00,22,5,dinner,1,Sunny,Jam,0,89,west,0.2533,0
76081,2141,561,22/09/2025 04:05,11,0,lunch,0,Fog,Medium,0,33,west,0.5867,0
76082,1274,213,22/09/2025 04:10,11,6,lunch,1,Sunny,Medium,0,61,east,0.405,0
76083,1701,464,22/09/2025 04:15,8,6,breakfast,1,Rainy,High,0,50,east,0.4467,2
76084,3495,134,22/09/2025 04:20,1,2,late_night,0,Rainy,High,0,54,east,0.175,0
76085,2708,126,22/09/2025 04:25,6,1,breakfast,0,Rainy,Medium,0,48,south,0.3267,0
76086,2670,412,22/09/2025 04:30,10,6,breakfast,1,Cloudy,High,0,86,central,0.54,0
76087,333,610,22/09/2025 04:35,17,0,snack,0,Cloudy,Medium,0,48,central,0.245,0
76088,914,475,22/09/2025 04:40,7,4,breakfast,0,Sunny,Medium,0,45,central,0.2733,1
76089,1420,388,22/09/2025 04:45,14,6,lunch,1,Cloudy,Medium,0,60,central,0.58,0
76090,1957,112,22/09/2025 04:50,8,2,breakfast,0,Sunny,Medium,0,35,east,0.4667,0
76091,2304,614,22/09/2025 04:55,7,5,breakfast,1,Sunny,High,0,68,south,0.5883,0
76092,46,14,22/09/2025 05:00,11,4,lunch,0,Fog,High,1,48,central,0.6467,0
76093,3758,59,22/09/2025 05:05,10,3,breakfast,0,Cloudy,High,0,90,east,0.1633,0
76094,3416,294,22/09/2025 05:10,3,4,late_night,0,Rainy,Jam,0,106,west,0.4717,0
76095,3487,447,22/09/2025 05:15,15,5,lunch,1,Windy,Jam,0,116,south,0.475,0
76096,3247,616,22/09/2025 05:20,20,6,dinner,1,Stormy,High,0,94,south,0.3167,0
76097,3052,612,22/09/2025 05:25,13,1,lunch,0,Sunny,Medium,0,36,central,0.385,0
76098,665,664,22/09/2025 05:30,9,5,breakfast,1,Sunny,High,0,71,east,0.5517,0
76099,748,379,22/09/2025 05:35,10,5,breakfast,1,Sunny,High,0,94,central,0.1367,0
76100,77,561,22/09/2025 05:40,4,2,late_night,0,Sandstorms,Medium,0,33,east,0.4717,0
76101,137,145,22/09/2025 05:45,12,2,lunch,0,Fog,High,0,87,east,0.4783,0
76102,2771,477,22/09/2025 05:50,10,1,breakfast,0,Fog,Low,0,64,north,0.3,0
76103,3199,257,22/09/2025 05:55,12,6,lunch,1,Windy,Low,0,45,east,0.07,0
76104,3175,597,22/09/2025 06:00,15,5,lunch,1,Sunny,Medium,0,29,south,0.6533,0
76105,2473,160,22/09/2025 06:05,22,0,dinner,0,Sunny,High,0,69,north,0.635,0
76106,3799,74,22/09/2025 06:10,7,1,breakfast,0,Rainy,Medium,0,48,west,0.545,0
76107,3873,342,22/09/2025 06:15,13,1,lunch,0,Sunny,Medium,0,47,central,0.5017,0
76108,798,193,22/09/2025 06:20,12,3,lunch,0,Sunny,Jam,0,85,west,0.6617,0
76109,2157,565,22/09/2025 06:25,20,2,dinner,0,Cloudy,Low,0,26,west,0.59,0
76110,3192,48,22/09/2025 06:30,6,1,breakfast,0,Rainy,Medium,1,48,west,0.6117,0
76111,3924,370,22/09/2025 06:35,12,0,lunch,0,Sunny,Medium,0,46,central,0.4083,1
76112,161,413,22/09/2025 06:40,14,3,lunch,0,Sunny,Low,0,64,west,0.07,0
76113,2953,91,22/09/2025 06:45,17,5,snack,1,Cloudy,Medium,0,33,south,0.1467,0
76114,2212,602,22/09/2025 06:50,11,5,lunch,1,Cloudy,Low,0,31,north,0.3517,0
76115,1366,307,22/09/2025 06:55,17,6,snack,1,Sunny,High,0,40,north,0.545,1
76116,1994,450,22/09/2025 07:00,17,5,snack,1,Windy,Medium,0,75,west,0.3733,0
76117,3089,229,22/09/2025 07:05,19,2,dinner,0,Cloudy,High,0,81,central,0.2767,0
76118,3522,261,22/09/2025 07:10,12,5,lunch,1,Stormy,Medium,0,54,east,0.5917,1
76119,2995,327,22/09/2025 07:15,22,3,dinner,0,Fog,Medium,0,43,north,0.3617,0
76120,3751,372,22/09/2025 07:20,13,1,lunch,0,Cloudy,High,0,58,west,0.5333,0
76121,1345,660,22/09/2025 07:25,11,4,lunch,0,Cloudy,Low,0,64,central,0.42,0
76122,225,378,22/09/2025 07:30,13,2,lunch,0,Rainy,Medium,0,44,south,0.3733,1
76123,1538,668,22/09/2025 07:35,20,3,dinner,0,Rainy,Low,0,54,west,0.1167,0
76124,2912,134,22/09/2025 07:40,23,1,dinner,0,Rainy,Jam,0,66,north,0.475,0
76125,1705,231,22/09/2025 07:45,20,3,dinner,0,Sunny,Medium,0,35,north,0.2067,0
76126,3799,525,22/09/2025 07:50,13,1,lunch,0,Cloudy,Medium,0,56,west,0.545,0
76127,3032,76,22/09/2025 07:55,13,4,lunch,0,Cloudy,High,0,68,north,0.5917,0
76128,2437,279,22/09/2025 08:00,7,6,breakfast,1,Cloudy,Low,0,46,west,0.5317,0
76129,636,331,22/09/2025 08:05,7,1,breakfast,0,Sunny,Medium,0,35,south,0.5483,0
76130,995,299,22/09/2025 08:10,12,2,lunch,0,Sunny,High,0,42,north,0.385,0
76131,666,606,22/09/2025 08:15,9,6,breakfast,1,Sunny,High,0,89,south,0.3383,0
76132,35,5,22/09/2025 08:20,14,2,lunch,0,Cloudy,Medium,0,43,west,0.4283,0
76133,1564,576,22/09/2025 08:25,16,0,snack,0,Sunny,Low,0,25,west,0.2983,0
76134,3940,30,22/09/2025 08:30,12,0,lunch,0,Stormy,Low,0,45,south,0.3383,1
76135,1307,27,22/09/2025 08:35,21,2,dinner,0,Windy,Jam,0,84,central,0.5333,0
76136,376,281,22/09/2025 08:40,12,3,lunch,0,Rainy,High,0,46,west,0.175,1
76137,1450,560,22/09/2025 08:45,17,0,snack,0,Rainy,Low,0,26,north,0.275,0
76138,875,294,22/09/2025 08:50,20,0,dinner,0,Fog,High,0,86,west,0.1633,0
76139,2740,476,22/09/2025 08:55,11,3,lunch,0,Rainy,Medium,0,30,east,0.545,0
76140,159,670,22/09/2025 09:00,2,6,late_night,1,Sandstorms,High,1,82,south,0.28,0
76141,3553,12,22/09/2025 09:05,22,6,dinner,1,Rainy,High,0,59,north,0.69,0
76142,1913,131,22/09/2025 09:10,17,4,snack,0,Sandstorms,Medium,0,65,south,0.5217,0
76143,1240,397,22/09/2025 09:15,13,1,lunch,0,Fog,High,0,46,north,0.1933,0
76144,2254,154,22/09/2025 09:20,22,6,dinner,1,Stormy,Medium,0,58,central,0.2383,0
76145,2113,302,22/09/2025 09:25,15,4,lunch,0,Fog,Jam,0,101,east,0.3383,0
76146,2459,103,22/09/2025 09:30,20,2,dinner,0,Cloudy,Medium,0,54,south,0.4667,0
76147,443,598,22/09/2025 09:35,9,5,breakfast,1,Sunny,High,0,79,south,0.4783,2
76148,1199,141,22/09/2025 09:40,16,2,snack,0,Fog,High,0,47,north,0.645,0
76149,1106,496,22/09/2025 09:45,18,3,snack,0,Rainy,Medium,0,49,west,0.5533,2
76150,3052,30,22/09/2025 09:50,14,2,lunch,0,Fog,High,0,66,central,0.4517,1
76151,1100,609,22/09/2025 09:55,21,1,dinner,0,Sunny,Jam,0,104,east,0.42,0
76152,2330,183,22/09/2025 10:00,17,1,snack,0,Rainy,Jam,0,85,north,0.5417,0
76153,2799,556,22/09/2025 10:05,22,1,dinner,0,Cloudy,High,0,50,central,0.1717,0
76154,1742,350,22/09/2025 10:10,16,4,snack,0,Rainy,High,0,37,north,0.665,0
76155,3032,48,22/09/2025 10:15,5,6,late_night,1,Windy,Medium,0,48,north,0.7583,1
76156,3658,170,22/09/2025 10:20,9,2,breakfast,0,Sunny,Low,0,30,south,0.14,0
76157,2893,98,22/09/2025 10:25,10,3,breakfast,0,Cloudy,Medium,0,39,central,0.5333,0
76158,1319,297,22/09/2025 10:30,13,1,lunch,0,Sunny,High,0,94,north,0.2067,0
76159,1118,496,22/09/2025 10:35,6,1,breakfast,0,Windy,High,0,62,south,0.4967,2
76160,400,678,22/09/2025 10:40,16,3,snack,0,Fog,High,0,94,west,0.485,0
76161,3475,467,22/09/2025 10:45,11,6,lunch,1,Fog,Medium,0,56,east,0.5333,0
76162,1035,368,22/09/2025 10:50,15,3,lunch,0,Sunny,Low,0,62,north,0.545,0
76163,1676,35,22/09/2025 10:55,18,6,snack,1,Cloudy,Low,0,46,east,0.735,0
76164,2682,178,22/09/2025 11:00,8,1,breakfast,0,Windy,Medium,0,60,south,0.6333,0
76165,1357,658,22/09/2025 11:05,7,3,breakfast,0,Cloudy,Low,0,48,west,0.455,1
